point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
1921,41.719645727336605,57.148070417231864,6672,3,stroke_nan
1922,35.24756363789171,89.60376184860642,1273,0,outer_ring
1923,47.611022072064976,71.41578985698649,4918,2,octagram
1924,49.40775772153399,90.86218895029614,589,0,outer_ring
1925,62.219309972222945,74.07658733312611,3463,1,inner_ring
1926,43.723032262306404,87.13485787238926,1026,0,outer_ring
1927,63.5199883827535,88.18701383185751,31,0,outer_ring
1928,54.51018313030805,81.07720828505099,8918,5,text_en_1919
1929,58.176673210530936,83.65451569755567,8696,5,text_en_1919
1930,66.03092246099789,77.8415336075915,9302,5,text_en_1919
1931,55.90845655244771,46.57422988311339,8135,4,stroke_kai
1932,56.61744312069762,45.889687735507,8131,4,stroke_kai
1933,50.54158991427106,71.28295615753876,4870,2,octagram
1934,58.49693094885769,48.644875096308155,8040,4,stroke_kai
1935,63.903763462510184,73.62505879375274,4694,2,octagram
1936,91.93656549723767,43.18054162879035,10554,5,text_en_1919
1937,53.64177648040738,80.29828637976173,9000,5,text_en_1919
1938,78.35559314663085,67.33457272651394,9561,5,text_en_1919
1939,86.76062858997572,48.382592061819274,10366,5,text_en_1919
1940,79.49127687037674,62.34016859298217,3330,1,inner_ring
1941,79.74247690567152,61.45585158792086,3325,1,inner_ring
1942,77.73225717009332,53.2786648730481,6522,2,octagram
1943,66.90075676284773,58.43725261124596,7662,4,stroke_kai
1944,41.11037308439644,16.7896381858273,11061,5,text_en_1919
1945,52.13424394799372,41.58032653692646,7391,3,stroke_nan
1946,66.96658968873604,73.63740756922633,3437,1,inner_ring
1947,85.03167957271329,60.393224372778036,9806,5,text_en_1919
1948,85.33526687936732,41.619666711826234,10664,5,text_en_1919
1949,90.42957399329963,36.725497961642326,10760,5,text_en_1919
1950,88.45774207987662,46.19554763090934,10463,5,text_en_1919
1951,92.09645229186272,51.18707581229917,10176,5,text_en_1919
1952,64.34659969237957,44.86212759028118,8232,4,stroke_kai
1953,52.50770042551914,15.86042516999892,11063,5,text_en_1919
1954,60.18645673508451,25.25116176703251,5995,2,octagram
1955,71.3775462276425,34.60180770641337,6206,2,octagram
1956,54.43727029570138,5.219360657316461,2211,0,outer_ring
1957,49.07834021000717,15.731772061555214,10976,5,text_en_1919
1958,61.26624452089611,7.072933386922346,2818,0,outer_ring
1959,55.09595552682238,5.839714150577089,2273,0,outer_ring
1960,62.59839756394403,6.941646658548545,2905,0,outer_ring
1961,47.60251193321793,13.364965707078548,11183,5,text_en_1919
1962,52.365620577747585,6.995117159174477,2024,0,outer_ring
1963,48.873745196269496,8.10941081036402,11345,5,text_en_1919
1964,63.50950400464609,5.06356167686053,2933,0,outer_ring
1965,81.61535588274897,23.713913144422808,10854,5,text_en_1919
1966,63.682876799639175,7.302572494193412,2972,0,outer_ring
1967,48.447086392396535,14.364506780705717,11013,5,text_en_1919
1968,52.668478069474034,40.318993610090324,7424,3,stroke_nan
