point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
407,37.07259968911276,9.922887797427729,137,0,outer_ring
408,48.964653056767496,6.800813184195654,158,0,outer_ring
409,56.438007224679154,6.865722233146535,179,0,outer_ring
410,54.41601473399161,6.275873244266927,172,0,outer_ring
411,71.89346147237407,8.41352842056488,213,0,outer_ring
412,67.14322337893549,8.575225327110168,205,0,outer_ring
413,73.44231218794721,10.60424634856087,218,0,outer_ring
414,70.36765126239655,8.812570146203713,212,0,outer_ring
415,82.35743771087215,16.852535593098313,230,0,outer_ring
416,86.60495216299616,19.775908739233138,233,0,outer_ring
417,64.88285307916944,8.145058473190094,200,0,outer_ring
418,64.44110396134126,6.964450505204058,198,0,outer_ring
419,61.36167081522217,6.183271211303212,192,0,outer_ring
420,35.332261751749115,9.83121488512048,136,0,outer_ring
421,43.86866331472216,21.15544858889025,287,1,inner_ring
422,80.22748397626037,38.00907750839068,431,2,octagram
423,59.063206733450144,88.88549698222836,41,0,outer_ring
424,47.64244725237086,89.09496391094157,70,0,outer_ring
425,43.165069875128545,87.94025541643936,81,0,outer_ring
426,56.35193738644264,89.63226092707683,48,0,outer_ring
427,48.10081460839466,89.70302937026409,68,0,outer_ring
428,45.09537336996601,89.31839766513868,77,0,outer_ring
429,49.629440744937305,89.64627763154657,65,0,outer_ring
430,37.235335305649386,83.88029334344196,97,0,outer_ring
431,41.07983112677968,86.94930636475924,86,0,outer_ring
432,34.3373868329324,84.24756651365492,100,0,outer_ring
433,35.06758635317219,85.32012321214083,98,0,outer_ring
434,28.734519555852554,82.18320071358352,105,0,outer_ring
435,18.100167777811397,69.9911944928736,115,0,outer_ring
436,20.20238620408336,74.21759788257538,114,0,outer_ring
437,32.924726882248706,52.30526474892761,366,2,octagram
438,12.55996152081116,49.55155987106653,119,0,outer_ring
439,31.08504652127105,59.67711252942771,358,2,octagram
440,31.247095692737243,53.26444514776388,365,2,octagram
441,25.774010247532914,44.89098924547552,275,1,inner_ring
442,42.14845060881752,50.38805386956319,471,3,stroke_nan
443,40.86663904280049,65.28497902010942,349,2,octagram
444,44.69805147727863,52.386753067349396,465,3,stroke_nan
445,46.416678015348324,57.60635262278938,453,3,stroke_nan
446,45.95399264295481,59.06290022573703,450,3,stroke_nan
447,56.420790381306716,54.892983180117206,518,4,stroke_kai
448,48.15623312063227,56.40787245255206,458,3,stroke_nan
449,62.212928007112694,60.66535201944262,510,4,stroke_kai
450,56.13983441341322,56.47013990047104,517,4,stroke_kai
451,56.784007388578395,52.507679808247126,524,4,stroke_kai
452,64.24496170423727,73.79969786062533,326,2,octagram
453,60.70282664424625,71.10114963763219,329,2,octagram
454,61.29606337635368,61.551450217149714,509,4,stroke_kai
455,55.35864275447655,54.81878082099709,521,4,stroke_kai
456,46.874069279351346,54.1486634551445,460,3,stroke_nan
457,43.995571452328726,49.97101653191943,472,3,stroke_nan
458,48.43118133846476,47.57958782409347,478,3,stroke_nan
459,51.56214844473222,44.963761094467266,485,3,stroke_nan
460,45.9820122405221,34.23864502351152,507,3,stroke_nan
461,41.001977783098404,28.45181195923656,391,2,octagram
462,37.39024741195864,34.40355661559546,385,2,octagram
463,32.155016856773685,41.414457065224255,374,2,octagram
464,34.788739794551645,34.732327897930475,382,2,octagram
465,27.036583690354284,39.83232390878877,277,1,inner_ring
466,27.447523009011107,42.09397810896211,276,1,inner_ring
467,41.686614516675455,51.51506014729362,469,3,stroke_nan
468,40.090145157497176,51.10382084369816,466,3,stroke_nan
469,14.258359428022034,36.26432940605738,121,0,outer_ring
470,21.81059016104657,18.718214839258273,125,0,outer_ring
471,30.871401903268545,31.869318124910706,280,1,inner_ring
472,33.21514579723639,10.617180409950638,134,0,outer_ring
473,29.39890023207313,13.336570031366955,130,0,outer_ring
474,41.17229357844265,29.875783786358184,389,2,octagram
475,43.100784087782145,25.01129514706977,394,2,octagram
476,52.62587429885577,27.8486276801054,403,2,octagram
